person_id,persona_id,persona,source
d1b51d38-2b59-4d0b-a3c6-f1263f422044,7,Young Men in Bright Casuals,recovered_local
d1b5822c-0ed6-4074-afb4-31ce05384888,0,Suburban Women in their 30s,recovered_local
d1b7f257-c4ff-4e40-a781-b8f9b480f232,2,Suburban Men in their 40s,recovered_local
d1bb4a4c-77ea-409a-b203-1ce3cb5b95bc,5,Active Young Adults,recovered_local
d1c7a2a5-413e-4e77-a347-ddb073be3b38,0,Suburban Women in their 30s,recovered_local
d1c977a4-da98-4ddf-9698-5bd10001de4a,2,Suburban Men in their 40s,recovered_local
d1d37936-7a0a-4391-8fe7-f3d95204e5bf,7,Young Men in Bright Casuals,recovered_local
d1d9a9fa-a10e-4d42-9f32-c8050d2698f4,2,Suburban Men in their 40s,recovered_local
d1dae1e0-130a-4c06-b095-5e14ccea380d,1,Young Women in their 20s,recovered_local
d1df8b12-8707-4203-aa3f-15318349e3b7,2,Suburban Men in their 40s,recovered_local
d1e1bd8b-c887-496a-af16-fb1b0dbc36f6,3,Budget Conscious Local Adults,recovered_local
d1e58438-abc7-4ed7-a23b-597c5538fa80,0,Suburban Women in their 30s,recovered_local
d1e79cab-1bff-4657-8fd4-cf9c0ab826bd,7,Young Men in Bright Casuals,recovered_local
d1f280d0-017d-4fa9-9bea-ab1e191c250f,0,Suburban Women in their 30s,recovered_local
d1f487d3-1dfa-4607-8577-f1a92675afcf,5,Active Young Adults,recovered_local
d1ff320e-cf8b-4efd-8367-e1e693663846,1,Young Women in their 20s,recovered_local
d1ff75a4-a5a7-4389-b668-b451d5c8687f,0,Suburban Women in their 30s,recovered_local
d212eb69-0656-459a-9629-4d9e1c51437a,0,Suburban Women in their 30s,recovered_local
d21cd0df-304a-4586-953b-1c23272d1331,7,Young Men in Bright Casuals,recovered_local
d2244949-ece9-4063-bbba-2f226a6ec342,7,Young Men in Bright Casuals,recovered_local
d228532c-6a30-4e57-bbc7-e69ebbfaa568,2,Suburban Men in their 40s,recovered_local
d22a3ca9-3f67-449e-94a5-077fd8cac749,2,Suburban Men in their 40s,recovered_local
d2302076-fdfa-463c-af83-fb3403ebe2ae,7,Young Men in Bright Casuals,recovered_local
d230dcc8-bae0-49fb-a27e-12cfbda5072b,2,Suburban Men in their 40s,recovered_local
d2312adf-7219-4ffe-a2c6-8275a7a6cb34,0,Suburban Women in their 30s,recovered_local
d242161a-f3af-4304-b384-dff9dd1430c9,7,Young Men in Bright Casuals,recovered_local
d242430f-805f-4f75-aa97-573cca3173ed,5,Active Young Adults,recovered_local
d2431bb5-c6d6-437b-bb01-5b3dd169308c,7,Young Men in Bright Casuals,recovered_local
d24398c6-2ab4-4bea-ae63-65fc22d457f5,1,Young Women in their 20s,recovered_local
d251536b-f3cb-4292-97ed-47b7ab332631,1,Young Women in their 20s,recovered_local
d257af70-9403-4e69-a5c9-d8e38f238615,1,Young Women in their 20s,recovered_local
d25ad126-6a7c-439b-95c2-70fb8804fb63,2,Suburban Men in their 40s,recovered_local
d2758c7d-f8bc-48f5-aea4-ab9039fc9a25,7,Young Men in Bright Casuals,recovered_local
d27938d7-0df1-4521-bae7-6ce1f1ff60d7,6,Retirees Aged 60 and Over,recovered_local
d27f3d1a-f400-45ac-84a1-976757687e1b,7,Young Men in Bright Casuals,recovered_local
d2807d2e-3b6f-4fb2-9970-cb67843fb52b,2,Suburban Men in their 40s,recovered_local
d2891b34-f238-455e-8443-a8105254b960,0,Suburban Women in their 30s,recovered_local
d28e0f30-54cf-4fbb-863b-9c2db2fa4508,3,Budget Conscious Local Adults,recovered_local
d29b4efc-c5c2-448f-8d6f-f7518c3ae298,7,Young Men in Bright Casuals,recovered_local
d29ce6aa-e1c4-467d-b362-19d238e249c3,2,Suburban Men in their 40s,recovered_local
d2b33759-b187-46df-beb9-ed60c8c393b4,7,Young Men in Bright Casuals,recovered_local
d2b5a039-67d7-406a-8a3b-c01edc395913,1,Young Women in their 20s,recovered_local
d2c399ba-a610-4557-bbce-994a660dbecf,1,Young Women in their 20s,recovered_local
d2c9dd46-47d8-4d54-81e2-2f13c8acaecd,7,Young Men in Bright Casuals,recovered_local
d2e51db1-9372-416d-8ed8-d375d96b453b,2,Suburban Men in their 40s,recovered_local
d2e65bf2-91cd-4464-8c5a-339a770088c4,0,Suburban Women in their 30s,recovered_local
d2e84b51-4bb7-4390-934c-b9443edf5c34,5,Active Young Adults,recovered_local
d2f1ae12-f038-46d2-a86b-5e5db2d3176f,1,Young Women in their 20s,recovered_local
d2f8e211-c83a-4786-a6c0-625b3b697b65,1,Young Women in their 20s,recovered_local
d2fa7eab-ef36-4e3a-8cec-fffa3c7dbd3f,1,Young Women in their 20s,recovered_local
d300a23b-95aa-492e-925a-5be0f8835ac5,7,Young Men in Bright Casuals,recovered_local
d30300d9-ed35-46a8-bb89-39927cf3968a,1,Young Women in their 20s,recovered_local
d30c4de2-179e-40f6-ada2-adefb24e3133,0,Suburban Women in their 30s,recovered_local
d31108ea-b490-4209-a0c2-44863b3198c1,2,Suburban Men in their 40s,recovered_local
d31d00f2-1fd5-4c2b-9f38-c7f2dceb245d,1,Young Women in their 20s,recovered_local
d31db850-5fdb-4ed2-8537-005069fbd49b,2,Suburban Men in their 40s,recovered_local
d31ff2ba-e789-4061-a0e0-856079422fc5,1,Young Women in their 20s,recovered_local
d3204280-81a4-47a5-8ef8-52da66cebf05,1,Young Women in their 20s,recovered_local
d321d40e-4504-480c-9367-b6638b2bf4e3,1,Young Women in their 20s,recovered_local
d3234e10-4c15-4499-b32b-b2969e8a8be8,1,Young Women in their 20s,recovered_local
d3285f2d-5e94-4d3a-bfab-b8904a68d39d,3,Budget Conscious Local Adults,recovered_local
d3286adc-4dc3-4595-8271-dc3bb04d37a5,5,Active Young Adults,recovered_local
d328a6cd-85aa-48f7-b2e1-47b60b39d7df,7,Young Men in Bright Casuals,recovered_local
d3324192-c49d-49cd-b19d-05aab0b3fdad,1,Young Women in their 20s,recovered_local
d33872fe-1a9f-4e4a-81f1-1befba06a38e,0,Suburban Women in their 30s,recovered_local
d33f3261-4cf2-4850-b609-1d188d2fad2c,5,Active Young Adults,recovered_local
d343ae86-2156-4694-bb59-8550e9cd52e6,0,Suburban Women in their 30s,recovered_local
d346fd23-3b2b-4e46-9fc8-0c21e33fda1b,2,Suburban Men in their 40s,recovered_local
d34776cf-8ee3-4635-a0b8-1bc50fe95e85,5,Active Young Adults,recovered_local
d3496343-218e-48c1-bedf-c72c9bc7657d,2,Suburban Men in their 40s,recovered_local
d356c645-2f69-469d-b11a-c6e6912eadbf,7,Young Men in Bright Casuals,recovered_local
d35ccdcd-6d61-4483-853c-955f6b35ed8f,0,Suburban Women in their 30s,recovered_local
d35f71ab-32cf-469d-a7a4-c5e9d168fac2,5,Active Young Adults,recovered_local
d3606b4c-c2ba-4712-97cd-2d86b41e8928,7,Young Men in Bright Casuals,recovered_local
d36d7c81-36ab-4195-b341-fb8f005e5533,0,Suburban Women in their 30s,recovered_local
d374c433-e758-41d5-9e44-772bb1dd9a4a,1,Young Women in their 20s,recovered_local
d37837d9-7fa8-44a6-aedc-56cb2f1f6430,0,Suburban Women in their 30s,recovered_local
d37b9ca9-a3c8-4d7f-84f4-9ed614e4b28d,3,Budget Conscious Local Adults,recovered_local
d38209a8-db9e-420d-bcef-6dbab20445e8,7,Young Men in Bright Casuals,recovered_local
d38241ef-c4c7-4667-a214-550ece387108,0,Suburban Women in their 30s,recovered_local
d385c7f3-3972-46b9-b663-64064643fb69,7,Young Men in Bright Casuals,recovered_local
d3875e6b-464e-4672-b818-d472ab7aec0a,7,Young Men in Bright Casuals,recovered_local
d389ba1b-b1cd-418d-9289-679dcc26ff1b,2,Suburban Men in their 40s,recovered_local
d38abed0-cb12-4dbe-b335-9efa58fa1eb9,0,Suburban Women in their 30s,recovered_local
d394db0f-50e1-4990-b053-aec1e2caca72,7,Young Men in Bright Casuals,recovered_local
d39f66e1-0fab-46f2-8d3e-c1b7a45897bf,0,Suburban Women in their 30s,recovered_local
d39ff06c-d23b-4605-a2f8-eef48d18a706,2,Suburban Men in their 40s,recovered_local
d3b16b74-1d6e-48cc-8c32-15a970fec7db,3,Budget Conscious Local Adults,recovered_local
d3b57348-9215-4a54-8706-d7325f4b26c3,6,Retirees Aged 60 and Over,recovered_local
d3bd9623-9b46-484c-9eb5-ae80545236c1,7,Young Men in Bright Casuals,recovered_local
d3be54fb-d39b-40d8-9a0a-544cd98054f1,5,Active Young Adults,recovered_local
d3c3b231-721a-484c-962f-978e3bee7544,4,Students in their Teens,recovered_local
d3cbbddf-90a6-4ea4-ade2-449b5544142e,0,Suburban Women in their 30s,recovered_local
d3cec412-ac66-4ffc-8faf-209b5cb11d7d,0,Suburban Women in their 30s,recovered_local
d3d29e9a-20b5-4da1-be49-5d156a6fd7d3,0,Suburban Women in their 30s,recovered_local
d3d4b889-bf0b-4a94-aecc-4b695037d843,1,Young Women in their 20s,recovered_local
d3dabee8-d73b-4e9a-8744-87ae396aa2ca,7,Young Men in Bright Casuals,recovered_local
d3db9ea9-9dc1-4338-84b4-df43ad2fd203,7,Young Men in Bright Casuals,recovered_local
d3dc79c7-bb18-4138-88b1-0e1ea3fa52fa,2,Suburban Men in their 40s,recovered_local
d3e4606d-65f9-40ec-a616-d2c512a39732,7,Young Men in Bright Casuals,recovered_local
d3f843ab-4b10-4142-b98d-9f7ae1b40ec5,6,Retirees Aged 60 and Over,recovered_local
d4092cb1-8486-4fde-84a0-9e33b128a108,3,Budget Conscious Local Adults,recovered_local
d412875d-d046-4b81-8b79-328c37c264a3,7,Young Men in Bright Casuals,recovered_local
d419ae9e-ad4e-4a58-84ff-21e9735f0fab,1,Young Women in their 20s,recovered_local
d41a742a-3dc2-4dde-b178-c7a8cb815809,7,Young Men in Bright Casuals,recovered_local
d4269d9a-dc7e-4a03-b32e-2bb0ae807cf8,0,Suburban Women in their 30s,recovered_local
d4288268-4eda-408b-a518-b0eecbca2518,5,Active Young Adults,recovered_local
d42b0c7e-484f-4361-aeef-31653145158e,4,Students in their Teens,recovered_local
d42d5948-15a6-4255-bf17-f8f8645c54e6,0,Suburban Women in their 30s,recovered_local
d4336b88-09a7-4acc-92f1-3931e2816436,5,Active Young Adults,recovered_local
d43ec5b6-91d9-4eb0-b09d-01d55f29f403,6,Retirees Aged 60 and Over,recovered_local
d443831b-248b-42bb-9790-d5fbba1f392f,3,Budget Conscious Local Adults,recovered_local
d444aed7-3d76-4167-a07e-da5a7ea93511,7,Young Men in Bright Casuals,recovered_local
d44b2841-cca4-4b9a-ac9d-bc3d47e8fc73,7,Young Men in Bright Casuals,recovered_local
d44ec3cf-1153-4001-a427-4ec376faaec0,7,Young Men in Bright Casuals,recovered_local
d44ee138-c7f3-47fe-8331-611b6118531b,2,Suburban Men in their 40s,recovered_local
d44ef2ba-a075-4f87-b907-5fcf987b1612,7,Young Men in Bright Casuals,recovered_local
d452158a-e0ed-4660-b0f9-40ab26ba8263,0,Suburban Women in their 30s,recovered_local
d4538170-1a10-40e6-bed3-cf29c351ca5a,3,Budget Conscious Local Adults,recovered_local
d45a0f44-523a-4845-8929-c030cfcfc03a,0,Suburban Women in their 30s,recovered_local
d45b869c-dc76-472b-9afe-a7d9327bbb21,1,Young Women in their 20s,recovered_local
d46551f9-ab41-49c2-93ac-57f36be8a5ff,0,Suburban Women in their 30s,recovered_local
d46fdfc8-deee-4483-8d28-d22998655132,7,Young Men in Bright Casuals,recovered_local
d4754f8a-aff0-4eeb-9658-905acf796049,1,Young Women in their 20s,recovered_local
d476ca05-43a9-41ce-bbd6-7bccb3d90e86,7,Young Men in Bright Casuals,recovered_local
d47871af-4c32-40e4-908e-58ca1c03f3bc,7,Young Men in Bright Casuals,recovered_local
d47cf731-ff54-4873-8cb1-52e5c4e74eb2,7,Young Men in Bright Casuals,recovered_local
d47d3aa2-9d57-4dd6-b312-d37bb7e5bd89,7,Young Men in Bright Casuals,recovered_local
d47f57e3-b178-42f8-bd0e-3b81d2a38bc0,7,Young Men in Bright Casuals,recovered_local
d47ffc87-6f44-45f9-82a5-a651bc6bca1c,1,Young Women in their 20s,recovered_local
d4867916-a86d-47e0-825c-0264318c357d,4,Students in their Teens,recovered_local
d486af74-6c0e-4e55-b11e-cd7629fd7394,2,Suburban Men in their 40s,recovered_local
d487c1ad-ef23-458b-a77b-2bb5b62ee8f3,2,Suburban Men in their 40s,recovered_local
d488050e-4f62-40c4-9801-8c1f660a3eb3,5,Active Young Adults,recovered_local
d488425f-9450-472c-b57d-46ab6463e973,5,Active Young Adults,recovered_local
d48c2aea-fa6d-494b-8833-1860d61928c5,7,Young Men in Bright Casuals,recovered_local
d48cfe89-9f6a-4d83-b924-9dc0e6c62378,2,Suburban Men in their 40s,recovered_local
d48d6eae-70fd-4603-ba34-7bf0cee2456a,1,Young Women in their 20s,recovered_local
d491231b-c331-4d6b-857d-e995de8680ea,2,Suburban Men in their 40s,recovered_local
d494f9c0-4ef6-46ca-a3ef-28ea890aeedc,3,Budget Conscious Local Adults,recovered_local
d499eab4-d841-45cb-9806-c61510747d75,2,Suburban Men in their 40s,recovered_local
d49a2b9a-47cc-473a-af5a-43057b17a300,1,Young Women in their 20s,recovered_local
d49fbc71-5704-46b6-a23a-8ce99e991d76,7,Young Men in Bright Casuals,recovered_local
d4a4c0d6-2355-4c99-946a-a62f29ee23be,7,Young Men in Bright Casuals,recovered_local
d4acb685-559b-453a-9efe-2b9c70e91709,7,Young Men in Bright Casuals,recovered_local
d4b2e220-8093-4280-bdfb-a9fa37ae4d26,2,Suburban Men in their 40s,recovered_local
d4b69186-84e9-4786-abd0-927454eeedfe,5,Active Young Adults,recovered_local
d4b754c2-3a29-40b3-8b26-83051eb7ecbb,0,Suburban Women in their 30s,recovered_local
d4b7c958-3e7a-4634-928b-ef21fbd4887b,0,Suburban Women in their 30s,recovered_local
d4c23b08-11c2-4af2-8da6-fa942a92aad9,0,Suburban Women in their 30s,recovered_local
d4c581fd-6170-4650-b6b7-173cc5743aa4,7,Young Men in Bright Casuals,recovered_local
d4d03884-cb25-46e8-a664-84d9836680fe,0,Suburban Women in their 30s,recovered_local
d4da0f9a-338d-4741-a172-ff453f27fbf2,5,Active Young Adults,recovered_local
d4e2e9f8-cb7b-4415-a41d-30c79751c86e,0,Suburban Women in their 30s,recovered_local
d4eb5fc0-d6e0-4a10-bac9-58325fca2f52,3,Budget Conscious Local Adults,recovered_local
d4ee52da-d6a0-40bb-932f-0b16318d63b9,7,Young Men in Bright Casuals,recovered_local
d4ee9db1-27a7-430c-a369-67f9d3cbd7b5,0,Suburban Women in their 30s,recovered_local
d4f91b6d-a9cf-4c53-ad82-09239979cb6d,5,Active Young Adults,recovered_local
d4fd2506-610e-42dc-b7c8-4437f3b59c04,0,Suburban Women in their 30s,recovered_local
d4fe0e3e-15ee-42bd-b8a9-62a8ea3cde18,2,Suburban Men in their 40s,recovered_local
d5057c52-549b-43fc-951f-effc84a5431a,0,Suburban Women in their 30s,recovered_local
d50a77b0-3aaf-413e-9ea7-8a1531a824ff,0,Suburban Women in their 30s,recovered_local
d50cb594-45fe-4270-a7ec-b578cd5b5868,7,Young Men in Bright Casuals,recovered_local
d5117c11-375b-4701-bcc3-3c03cd90f580,0,Suburban Women in their 30s,recovered_local
d514d2a3-3b5b-4eb6-91a1-1a109b2d003a,1,Young Women in their 20s,recovered_local
d51501fa-6ebf-4033-8d0c-c5c1c92da027,2,Suburban Men in their 40s,recovered_local
d51c6ee6-3161-4f38-8df7-5cf4c9b2c02c,1,Young Women in their 20s,recovered_local
d521c3b8-79fc-4f63-ad44-627a507ea0b9,0,Suburban Women in their 30s,recovered_local
d52355f1-4f56-4e2b-9a4a-d41f7104d7f3,2,Suburban Men in their 40s,recovered_local
d5312cc9-b20e-4d6d-ad02-640887cb3421,0,Suburban Women in their 30s,recovered_local
d5341aeb-81cb-4626-ba28-fcb206fb7f03,0,Suburban Women in their 30s,recovered_local
d53821d1-d798-4a88-8523-7a0e2f1c3e54,1,Young Women in their 20s,recovered_local
d5393447-3244-4b4a-a3d2-aeea21d13c2c,7,Young Men in Bright Casuals,recovered_local
d539edf0-1509-45d6-9156-105d162e9193,4,Students in their Teens,recovered_local
d53a17e1-5331-4626-b625-c3f04f80f109,0,Suburban Women in their 30s,recovered_local
d53f3653-6388-4fa7-9cd7-4bcf8d19e192,6,Retirees Aged 60 and Over,recovered_local
d547f00f-bbd1-4622-afce-7708be12dc87,1,Young Women in their 20s,recovered_local
d54d8266-560c-4eb4-a7d3-4d674d9bfb37,7,Young Men in Bright Casuals,recovered_local
d54fb391-135b-4767-8738-b987eaba851f,7,Young Men in Bright Casuals,recovered_local
d55130b5-9f85-4d96-8555-254affccfa39,0,Suburban Women in their 30s,recovered_local
d5610165-369b-4209-b27d-a87f578c4a42,2,Suburban Men in their 40s,recovered_local
d56189f8-17fa-49e6-8f0e-c6be74f0b822,0,Suburban Women in their 30s,recovered_local
d561e7dd-6723-43c8-a2ed-fbeba67b5b2e,0,Suburban Women in their 30s,recovered_local
d5660d75-7672-425a-9e6e-c14672a5b1ae,7,Young Men in Bright Casuals,recovered_local
d56964f8-672b-4704-929b-638db92a4799,1,Young Women in their 20s,recovered_local
d56cd9d9-c440-4cf7-bb9d-9a98bdeb1986,1,Young Women in their 20s,recovered_local
d5717fe1-e1ae-436c-b3ce-156e9250cfd4,1,Young Women in their 20s,recovered_local
d5851c17-a6b2-46a6-bad6-202184f53dd6,1,Young Women in their 20s,recovered_local
d58782f4-44a8-48b9-8a0e-946251737c2e,7,Young Men in Bright Casuals,recovered_local
d5887398-c245-451a-bb43-5b0772df6b83,2,Suburban Men in their 40s,recovered_local
d58e60ee-6a30-4442-b7b3-5c43873d2ea2,0,Suburban Women in their 30s,recovered_local
d591d99c-ad27-4bf1-aae4-a61dd87218eb,7,Young Men in Bright Casuals,recovered_local
d59e5ce2-2a79-4e04-b011-a116d50eda8b,0,Suburban Women in their 30s,recovered_local
d59e6faf-28d0-43b8-8c58-195e9c263315,6,Retirees Aged 60 and Over,recovered_local
d5a2a734-aca7-48e3-a610-136f21625015,1,Young Women in their 20s,recovered_local
d5a6f407-e664-4af8-8abe-b8812016dfa7,7,Young Men in Bright Casuals,recovered_local
d5a9ad74-8f7c-47a9-8459-78d558c7e416,7,Young Men in Bright Casuals,recovered_local
d5b684a4-b8e1-43a9-b5bd-1e8c63ed2368,2,Suburban Men in their 40s,recovered_local
d5bb1dfb-d33a-4739-bd6a-97e654341ca9,1,Young Women in their 20s,recovered_local
d5be6a60-a559-4ffb-b691-d0c5efeb7ceb,7,Young Men in Bright Casuals,recovered_local
d5c309e1-f1e3-4fe3-b763-1c0e09fb95f7,0,Suburban Women in their 30s,recovered_local
d5c55777-c43a-4563-8c96-1229c033620a,1,Young Women in their 20s,recovered_local
d5d07c39-0385-4f74-bea6-91a05cb70139,3,Budget Conscious Local Adults,recovered_local
d5d79a46-d7cf-4eb8-bbeb-c62b6c408818,0,Suburban Women in their 30s,recovered_local
d5dfb596-a34f-4933-b658-b14919de29cf,0,Suburban Women in their 30s,recovered_local
d5e0d14a-e3c8-47a3-98f8-d84d34029cfc,0,Suburban Women in their 30s,recovered_local
d5ea7ee9-4f61-4075-b4b2-8ac779542635,7,Young Men in Bright Casuals,recovered_local
d5ea8b20-c94f-49c4-b2aa-3d4e5fd1ad5a,7,Young Men in Bright Casuals,recovered_local
d5efc843-c79b-44f4-9aeb-ca94ed4716f3,0,Suburban Women in their 30s,recovered_local
d5f52af3-aba2-4d39-9a8a-17bde7de8c2d,7,Young Men in Bright Casuals,recovered_local
d5f87fc6-3123-42e4-9e4d-dcefdeb927c8,1,Young Women in their 20s,recovered_local
d5f97011-69b6-4733-b96f-01607a1198ea,7,Young Men in Bright Casuals,recovered_local
d5fae768-b09a-48e9-90d5-fada8fa2cf81,3,Budget Conscious Local Adults,recovered_local
d5fbd6ee-54d9-4194-bad1-6c432fbbd638,7,Young Men in Bright Casuals,recovered_local
d6011526-b3f5-41e6-923f-4c180e4cfc40,4,Students in their Teens,recovered_local
d605ffaa-b696-416d-b6b1-a9f4c14708d9,2,Suburban Men in their 40s,recovered_local
d60ca36b-b6f8-4780-bf86-4982bed5faca,7,Young Men in Bright Casuals,recovered_local
d611264d-1b21-4250-b7db-796670820476,1,Young Women in their 20s,recovered_local
d6123b73-286a-4dce-bc05-c514a298723e,1,Young Women in their 20s,recovered_local
d61cce8e-4744-4faf-9199-704480631ae6,2,Suburban Men in their 40s,recovered_local
d61e36b4-7b57-494a-bd45-285c5b6f485d,6,Retirees Aged 60 and Over,recovered_local
d6229b2c-d7d6-4a03-aa31-7c2d255aa343,0,Suburban Women in their 30s,recovered_local
d62ebe9b-ca36-4023-9d0c-ed0568113f42,1,Young Women in their 20s,recovered_local
d630f272-d9a1-41ff-9eac-aee36676e2d7,0,Suburban Women in their 30s,recovered_local
d630f593-1aea-48f7-b53a-ba86c2737c28,7,Young Men in Bright Casuals,recovered_local
d6327f40-f04c-4c86-8823-40f89e1c87cd,1,Young Women in their 20s,recovered_local
d633d334-fabb-43e4-8681-c4e1836245c6,2,Suburban Men in their 40s,recovered_local
d6357a99-d38a-4219-b43e-3c22549490aa,2,Suburban Men in their 40s,recovered_local
d63cd96d-ecbc-473c-b097-84f8f0626348,7,Young Men in Bright Casuals,recovered_local
d63ff979-6738-40b8-b51e-759962d22413,2,Suburban Men in their 40s,recovered_local
d640b872-7a58-4efd-a424-e6ef466c6b4b,7,Young Men in Bright Casuals,recovered_local
d64f7710-d5f9-4019-8a17-945309e9b581,1,Young Women in their 20s,recovered_local
d652557b-f936-406f-b811-b786384ad9ce,0,Suburban Women in their 30s,recovered_local
d6601d92-6a4e-44b6-85ac-a11ee32a0335,1,Young Women in their 20s,recovered_local
d66ded18-4f9c-4ef3-8386-b5329998348f,1,Young Women in their 20s,recovered_local
d6730f56-6a85-4999-8468-4958d6d8710b,4,Students in their Teens,recovered_local
d6735fb4-421d-4262-9b87-eeeb8d5edd00,0,Suburban Women in their 30s,recovered_local
d675301f-71e9-4107-a84e-00cf954cce51,2,Suburban Men in their 40s,recovered_local
d67640ff-ffcd-40e3-ac8c-c99612938951,1,Young Women in their 20s,recovered_local
d67e1d0d-7c82-4655-b650-db9a92d46237,2,Suburban Men in their 40s,recovered_local
d68e7d71-f21a-46cd-8af3-7ff3045cd2bd,7,Young Men in Bright Casuals,recovered_local
d693eac3-a8d7-4de4-b624-543c4cf15997,4,Students in their Teens,recovered_local
d6946d0a-9c68-4b8e-b9a2-8df5b098048b,0,Suburban Women in their 30s,recovered_local
d69a464b-89b3-467f-ae30-f7d8342429c4,0,Suburban Women in their 30s,recovered_local
d69de5cc-1e13-42d3-8de6-f8e1b80d0bcd,7,Young Men in Bright Casuals,recovered_local
d6a30378-cdcd-4c5d-9042-edf27a4b544a,7,Young Men in Bright Casuals,recovered_local
d6a567f9-8b90-4bf3-99f1-bc38b845feba,3,Budget Conscious Local Adults,recovered_local
d6a5ec52-b440-45cf-bed7-3575a9ff6b6d,1,Young Women in their 20s,recovered_local
d6a7852c-cbea-4461-af64-284e7c305c1c,0,Suburban Women in their 30s,recovered_local
d6ab40de-c7d2-4bc3-b03f-1198b2f7f65e,5,Active Young Adults,recovered_local
d6b6f501-ab1f-4538-8386-0e2e418b7d75,3,Budget Conscious Local Adults,recovered_local
d6ba3619-592b-4941-a80e-fb40fe3ebbf3,3,Budget Conscious Local Adults,recovered_local
d6c016fd-ea17-4aca-a472-e1de452c623f,5,Active Young Adults,recovered_local
d6c4fe7c-c110-44fe-945b-ed7df3be6966,0,Suburban Women in their 30s,recovered_local
d6c56751-68fe-4e34-8412-6ba77ba8c491,7,Young Men in Bright Casuals,recovered_local
d6d5742a-b616-4e88-b9a9-8223d27ba57e,1,Young Women in their 20s,recovered_local
d6d7f543-279f-4e53-aaae-6df3b642e392,0,Suburban Women in their 30s,recovered_local
d6da9cb6-7ee2-45bb-ab51-3c99c8e3d3c6,2,Suburban Men in their 40s,recovered_local
d6df296e-5ac5-4e17-99b0-f049c610c33c,7,Young Men in Bright Casuals,recovered_local
d6e0c1b4-1bbe-4888-a8bd-8c0a78ae6b9f,4,Students in their Teens,recovered_local
d6ef6b97-8066-4336-8c89-15f331aca2f8,6,Retirees Aged 60 and Over,recovered_local
d6f11560-63a5-4338-98eb-1ef6fca75734,2,Suburban Men in their 40s,recovered_local
d6fcbb0d-f599-411a-9be8-1dc521c9a697,0,Suburban Women in their 30s,recovered_local
d702a2d2-4b92-4e8c-ac64-cefddccda960,2,Suburban Men in their 40s,recovered_local
d7091986-cd16-4ec5-946e-6f00a0d1eeac,5,Active Young Adults,recovered_local
d70cd6b4-34e7-4dac-9423-084ed42b3aee,3,Budget Conscious Local Adults,recovered_local
d71b447d-01ef-434b-9730-b5bee1d21066,7,Young Men in Bright Casuals,recovered_local
d723dbd2-a76f-4849-b48c-6dba5881c33a,2,Suburban Men in their 40s,recovered_local
d7291c3b-a255-49a0-8414-95ba7e3e0f90,7,Young Men in Bright Casuals,recovered_local
d73cf6b1-bfca-48a7-8d5f-91b9bd29804c,7,Young Men in Bright Casuals,recovered_local
d73f70af-031e-4cd4-bc74-3e7931bec183,7,Young Men in Bright Casuals,recovered_local
d74e719f-c238-48aa-9a05-a63b20d8c100,1,Young Women in their 20s,recovered_local
d75865dc-aa9b-4ae6-9955-4f06960a33d4,2,Suburban Men in their 40s,recovered_local
d759a87d-6388-4ba5-a7da-637d8235798c,0,Suburban Women in their 30s,recovered_local
d75fae3f-61a2-43df-9679-f9f2c8d9920f,0,Suburban Women in their 30s,recovered_local
d766a742-43d9-40ad-99ff-303461b1b7d0,0,Suburban Women in their 30s,recovered_local
d7781a9a-aeff-4c1a-8d83-37c520ae4336,5,Active Young Adults,recovered_local
d778549d-387f-4336-873f-9c6efa28aa96,1,Young Women in their 20s,recovered_local
d77d9fb3-15bb-463b-83eb-1f899a38df30,7,Young Men in Bright Casuals,recovered_local
d77ebe8e-aba6-4746-9bdf-68f03fa15d25,7,Young Men in Bright Casuals,recovered_local
d784c75e-260b-4ece-86c1-7875f795d770,2,Suburban Men in their 40s,recovered_local
d78945e1-640c-436f-9bd0-1c45785abfda,6,Retirees Aged 60 and Over,recovered_local
d79086a7-db5c-4e50-95e4-9fc1a71dab46,7,Young Men in Bright Casuals,recovered_local
d7924b69-d82b-4bac-8d43-2877ee460dfb,4,Students in their Teens,recovered_local
d793f0d8-8b27-42d9-bd2a-2b2407c03dfc,7,Young Men in Bright Casuals,recovered_local
d79d2afb-6c1b-492e-a69a-98b83c0675d3,7,Young Men in Bright Casuals,recovered_local
d7a01480-dbe5-41dd-a60a-b260dfb87ce8,1,Young Women in their 20s,recovered_local
d7a2e39f-302b-4a51-9f97-d5dba6a35b8b,0,Suburban Women in their 30s,recovered_local
d7a5c2ed-7072-4daa-8506-eda807480a85,1,Young Women in their 20s,recovered_local
d7a5fae0-1e28-4ab3-ba43-8802dadfa334,7,Young Men in Bright Casuals,recovered_local
d7a727ac-349b-4de2-a75f-aedba21e1b81,1,Young Women in their 20s,recovered_local
d7a77f03-1657-4165-959d-eb19d5211040,7,Young Men in Bright Casuals,recovered_local
d7a78bad-cd6a-49a5-98d2-daa4ade35783,0,Suburban Women in their 30s,recovered_local
d7a8ea19-db3d-43da-9708-66359b890f04,3,Budget Conscious Local Adults,recovered_local
d7c88ca5-a80a-4207-b2f3-67d0f8485f1c,6,Retirees Aged 60 and Over,recovered_local
d7cbf812-b81c-4823-9ad4-b977146d5caf,2,Suburban Men in their 40s,recovered_local
d7d19132-a3fa-4319-9e37-578af4abe6dc,1,Young Women in their 20s,recovered_local
